Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1753W; Reactive=279var; Appearent=403VA; Line: Current=7.35900021; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.33199978;7.311999799999999;7.53000021;7.48400021;7.54300022;7.62900019;7.36499977;7.28599977;7.37200022;7.31899977; FFT Re: 9748;46;303;33;52;19;19;39;-455; FFT Img: 2712;6;-792;-59;1386;-19;963;33;462; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2836W; Reactive=279var; Appearent=403VA; Line: Current=11.6549997; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.33199978;7.27299976;7.14699984;7.38500023;7.37200022;7.41099977;7.37799978;7.33199978;7.392000200000001;7.392000200000001; FFT Re: 16302;6;-204;-26;1069;-19;943;6;580; FFT Img: 52;0;-778;-13;844;6;316;6;514; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1681W; Reactive=279var; Appearent=403VA; Line: Current=7.26599979; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.22700024;7.35200024;7.32600021;7.32600021;7.32600021;7.41800022;7.186999799999999;7.14099979;7.22700024;7.39799976; FFT Re: 9880;13;165;-6;495;0;343;33;-244; FFT Img: 2059;6;-858;-39;1287;-19;950;6;745; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2824W; Reactive=279var; Appearent=403VA; Line: Current=11.6549997; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.12799978;7.08099985;7.24599981;7.29899979;7.26599979;7.17999983;7.20699978;7.12799978;7.19399977;7.26599979; FFT Re: 16275;-13;6;-13;759;-13;712;-13;158; FFT Img: 1240;6;-851;0;1115;0;693;6;646; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1706W; Reactive=279var; Appearent=403VA; Line: Current=7.23999977; Voltage=230.08V; Phase=-43,841rad; Peaks: 14.949000400000001;14.3879995;14.288999599999999;13.8789997;13.1070004;12.446999499999999;11.272000300000002;10.012000099999998;8.92300034;8.29599953; FFT Re: 9662;19;171;0;-59;-6;-132;0;-495; FFT Img: 2527;0;-871;-26;1339;-6;897;6;448; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1579W; Reactive=279var; Appearent=403VA; Line: Current=6.81699991; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.87699986;6.87699986;6.92299986;6.91599989;6.8829999000000015;6.83099985;6.87699986;6.86999989;6.86999989;6.96299982; FFT Re: 9306;26;0;0;198;0;145;26;-277; FFT Img: 1485;0;-983;-26;1240;6;844;6;521; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1687W; Reactive=279var; Appearent=403VA; Line: Current=6.96899986; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.98899984;6.8829999000000015;7.03499985;6.94899988;6.88999987;6.90999985;6.86999989;6.849999900000001;7.01499987;7.16099977; FFT Re: 9537;46;-39;0;765;13;613;19;178; FFT Img: 877;6;-937;-26;1029;0;613;0;541; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1614W; Reactive=279var; Appearent=403VA; Line: Current=6.73799992; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.04799986;6.98899984;6.85699987;7.04799986;7.06799984;6.82399988;6.93599987;7.02199984;6.91599989;6.93599987; FFT Re: 9259;33;-217;-26;831;-13;666;-6;257; FFT Img: 772;6;-910;-13;1069;13;594;13;600; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2084W; Reactive=279var; Appearent=403VA; Line: Current=9.06099987; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.02200031;8.86999989;8.88300037;9.00199986;9.01500034;9.02799988;8.91600037;8.94299984;9.00899982;8.89599991; FFT Re: 12229;46;198;26;613;26;442;33;-112; FFT Img: 3385;0;-778;-46;1207;-13;732;-6;561; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1617W; Reactive=279var; Appearent=403VA; Line: Current=7.40500021; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.78399992;6.86999989;6.87699986;6.83699989;6.92999983;7.01499987;6.803999900000001;6.7579999000000015;6.85699987;6.75099993; FFT Re: 9226;52;-33;0;442;-6;382;0;-118; FFT Img: 1306;13;-930;-19;1267;6;838;13;646; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1729W; Reactive=279var; Appearent=403VA; Line: Current=7.232999799999999; Voltage=230.08V; Phase=-43,841rad; Peaks: 12.5200005;12.5860004;12.632;12.545999499999999;12.507;12.6059999;12.6120005;12.599;12.54;12.632; FFT Re: 10018;-26;-389;19;1306;-6;917;19;620; FFT Img: 290;-52;-719;13;455;-52;19;-33;138; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1752W; Reactive=279var; Appearent=403VA; Line: Current=7.31899977; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.55700016;7.37200022;7.52400017;7.49700022;7.46400023;7.49700022;7.45100021;7.45800018;7.37799978;7.43100023; FFT Re: 10084;52;-184;-6;877;-19;673;-39;191; FFT Img: 1181;26;-851;-6;1095;39;666;19;679; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1753W; Reactive=279var; Appearent=403VA; Line: Current=7.23999977; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.38500023;7.42500019;7.22700024;7.14099979;7.27899981;7.31899977;7.22700024;7.33900023;7.35900021;7.14699984; FFT Re: 9834;39;-6;-26;679;-13;580;6;99; FFT Img: 1689;6;-871;-26;1168;0;785;6;732; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=2300W; Reactive=279var; Appearent=403VA; Line: Current=9.41100025; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.54300022;9.47099972;9.47700024;9.35200024;9.31200027;9.42399979;9.33199978;9.41100025;9.55000019;9.37800026; FFT Re: 13153;-39;-118;26;858;26;712;39;257; FFT Img: 1075;-46;-792;-13;1069;-26;607;-13;646; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2308W; Reactive=279var; Appearent=403VA; Line: Current=9.57600021; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.68799973;9.73499966;9.87300014;9.65499973;9.67500019;9.72799969;9.70199966;9.68200016;9.57600021;9.57600021; FFT Re: 13325;46;-52;-39;778;66;739;33;118; FFT Img: 1161;-66;-930;-33;1148;0;600;-66;627; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2295W; Reactive=279var; Appearent=403VA; Line: Current=9.48400021; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.41100025;9.45699978;9.62899971;9.59599972;9.58899975;9.59599972;9.58899975;9.64900017;9.58899975;9.58899975; FFT Re: 13206;85;-198;-26;864;-46;732;-46;290; FFT Img: 739;52;-785;26;1029;52;521;13;594; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2256W; Reactive=279var; Appearent=403VA; Line: Current=9.77400017; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.438000200000001;7.53000021;7.57000017;7.62300014;7.71500015;7.59000015;7.59000015;7.55000019;7.53700018;7.53700018; FFT Re: 13569;-6;277;-52;1042;-39;983;-6;415; FFT Img: 1122;-6;-884;-39;1056;0;547;6;673; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1752W; Reactive=279var; Appearent=403VA; Line: Current=7.51000023; Voltage=230.08V; Phase=-43,841rad; Peaks: 14.505999599999999;14.9750004;14.5200005;14.401;14.1960001;13.6949997;13.239000299999999;13.152999900000001;13.1800003;13.1470003; FFT Re: 10164;39;389;-33;468;-59;323;-39;-217; FFT Img: 2197;33;-778;-6;1320;13;910;13;640; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1676W; Reactive=279var; Appearent=403VA; Line: Current=7.16099977; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.38500023;7.19999981;7.28599977;7.232999799999999;7.16099977;7.16099977;7.16099977;7.16099977;7.16099977;7.16099977; FFT Re: 9814;6;277;-46;844;-39;666;-6;112; FFT Img: 1075;19;-937;-13;1161;13;811;26;752; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1674W; Reactive=279var; Appearent=403VA; Line: Current=6.99599981; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.232999799999999;7.11399984;6.99599981;6.99599981;6.99599981;6.99599981;6.99599981;6.99599981;6.99599981;6.99599981; FFT Re: 9543;-26;323;0;726;-26;475;-72;-79; FFT Img: 1425;19;-910;99;1214;33;970;19;712; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1624W; Reactive=279var; Appearent=403VA; Line: Current=6.85699987; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.83699989;6.73199987;6.90299988;6.90999985;6.96899986;6.98199987;6.94899988;6.89699984;6.93599987;6.95599985; FFT Re: 9372;0;85;-6;1122;-13;930;0;422; FFT Img: 858;0;-884;0;983;0;660;0;712; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1647W; Reactive=279var; Appearent=403VA; Line: Current=7.04199982; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.04199982;7.04199982;7.04199982;7.04199982;7.04199982;7.04199982;7.04199982;7.04199982;7.04199982;7.04199982; FFT Re: 9636;-19;323;19;561;26;389;19;-211; FFT Img: 1452;-33;-851;-6;1293;-26;917;0;686; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1640W; Reactive=279var; Appearent=403VA; Line: Current=6.89699984; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.89699984;6.89699984;6.89699984;6.89699984;6.89699984;6.89699984;6.89699984;6.89699984;6.89699984;6.89699984; FFT Re: 9457;0;26;39;1320;-26;1042;-6;541; FFT Img: 389;13;-910;26;699;19;257;66;369; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1657W; Reactive=279var; Appearent=403VA; Line: Current=6.98899984; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.98899984;6.98899984;6.98899984;6.98899984;6.98899984;6.98899984;6.98899984;6.98899984;6.98899984;6.98899984; FFT Re: 9537;26;0;-13;1108;-33;891;6;402; FFT Img: 620;6;-970;-33;950;6;501;26;600; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1584W; Reactive=279var; Appearent=403VA; Line: Current=6.96899986; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.94299984;6.93599987;6.93599987;6.94299984;6.95599985;6.93599987;6.93599987;6.92999983;6.94899988;6.92299986; FFT Re: 9306;39;521;-33;66;-66;-39;-46;-402; FFT Img: 2296;52;-745;-19;1366;-6;884;-26;369; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1761W; Reactive=279var; Appearent=403VA; Line: Current=7.21299982; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.62300014;7.47700024;7.43100023;7.45100021;7.36499977;7.232999799999999;7.21299982;7.20699978;7.19399977;7.17399979; FFT Re: 9933;39;-39;-33;1221;0;825;19;488; FFT Img: 264;46;-884;0;528;26;52;19;191; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1626W; Reactive=279var; Appearent=403VA; Line: Current=6.92999983; Voltage=230.08V; Phase=-43,841rad; Peaks: 6.96899986;6.83699989;6.95599985;6.95599985;6.89699984;6.92299986;6.84399986;6.91599989;6.92999983;6.90299988; FFT Re: 9510;52;39;-33;950;-39;706;-26;303; FFT Img: 745;39;-884;0;990;52;462;33;508; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1714W; Reactive=279var; Appearent=403VA; Line: Current=7.186999799999999; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.28599977;7.12099981;7.17399979;7.21999979;7.26000023;7.22700024;7.23999977;7.16699982;7.13399982;7.06799984; FFT Re: 9787;33;310;-19;831;-19;679;-6;125; FFT Img: 1095;33;-943;-33;1194;13;726;13;712; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1718W; Reactive=279var; Appearent=403VA; Line: Current=7.29899979; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.21999979;7.04199982;7.28599977;7.32600021;7.12099981;7.12099981;7.17999983;7.17399979;7.21299982;7.26000023; FFT Re: 10038;-13;231;0;996;19;726;39;165; FFT Img: 739;-52;-957;-6;1155;-46;759;0;693; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1709W; Reactive=279var; Appearent=403VA; Line: Current=7.17399979; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.11399984;7.11399984;7.16699982;7.14099979;7.11399984;7.14099979;7.13399982;7.14099979;7.11399984;7.12099981; FFT Re: 9741;26;481;-13;798;-6;620;19;33; FFT Img: 1366;6;-924;-46;1247;0;831;13;646; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1753W; Reactive=279var; Appearent=403VA; Line: Current=7.47700024; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.47700024;7.47700024;7.47700024;7.47700024;7.47700024;7.47700024;7.47700024;7.47700024;7.47700024;7.47700024; FFT Re: 10249;-39;198;0;1075;-26;844;-39;343; FFT Img: 1247;-19;-910;46;904;19;429;19;488; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1773W; Reactive=279var; Appearent=403VA; Line: Current=7.517000200000001; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.55000019;9.56299973;9.60299969;9.60900021;9.62199974;9.60900021;9.64900017;9.62899971;9.62899971;9.62199974; FFT Re: 10216;46;435;-19;772;0;534;26;79; FFT Img: 1808;6;-897;-59;1181;-6;666;0;528; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2299W; Reactive=279var; Appearent=403VA; Line: Current=9.72099972; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.60900021;9.661999699999999;9.6420002;9.71500015;9.70199966;9.64900017;9.68200016;9.66899967;9.65499973;9.74800014; FFT Re: 13325;-26;501;26;435;-13;303;-66;-231; FFT Img: 2409;-6;-759;92;1386;0;904;0;633; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1742W; Reactive=279var; Appearent=403VA; Line: Current=7.49100018; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.49100018;7.49100018;7.49100018;7.49100018;7.49100018;7.49100018;7.49100018;7.49100018;7.49100018;7.49100018; FFT Re: 10230;19;224;59;1075;6;831;-33;323; FFT Img: 1306;-19;-884;79;1029;19;607;0;640; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1714W; Reactive=279var; Appearent=403VA; Line: Current=7.49700022; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.41800022;7.35900021;7.47100019;7.54300022;7.43100023;7.42500019;7.55700016;7.47700024;7.43100023;7.438000200000001; FFT Re: 10210;46;369;0;726;59;561;85;46; FFT Img: 1689;-39;-778;-46;1221;13;719;-39;508; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1809W; Reactive=279var; Appearent=403VA; Line: Current=7.642000200000001; Voltage=230.08V; Phase=-43,841rad; Peaks: 14.5129995;14.553000500000001;14.538999599999999;14.340999599999998;13.965000199999999;13.449999800000002;13.2060003;13.1730003;13.1400003;13.2060003; FFT Re: 10454;39;382;-26;1029;-6;765;13;217; FFT Img: 1320;-6;-838;-46;1102;0;666;19;653; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1677W; Reactive=279var; Appearent=403VA; Line: Current=7.34499979; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.75399971;9.78100014;10.0249996;11.786999699999999;9.75399971;10.7910004;8.71199989;11.748000099999999;9.74100018;8.6260004; FFT Re: 9999;-39;429;39;917;59;521;72;19; FFT Img: 1009;-105;-620;19;1392;-66;910;0;646; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2488W; Reactive=279var; Appearent=403VA; Line: Current=11.312000300000001; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.35900021;7.32600021;7.45100021;7.392000200000001;7.392000200000001;7.48400021;7.37799978;7.47100019;7.517000200000001;7.57600021; FFT Re: 15582;-6;897;-85;1735;-39;1201;-26;475; FFT Img: 732;79;-118;13;917;118;495;92;561; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1714W; Reactive=279var; Appearent=403VA; Line: Current=7.35200024; Voltage=230.08V; Phase=-43,841rad; Peaks: 10.6520004;7.71500015;11.187000300000001;7.72800016;12.031000099999998;7.62900019;10.956000300000001;7.62900019;11.1929998;7.61600018; FFT Re: 9913;59;732;46;349;66;112;72;-369; FFT Img: 1801;-6;-620;-72;1610;-6;1075;0;501; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=2303W; Reactive=279var; Appearent=403VA; Line: Current=10.1899996; Voltage=230.08V; Phase=-43,841rad; Peaks: 11.5559998;11.9390001;11.7010002;11.8599997;10.9289999;11.951999699999998;11.2989998;11.7740002;11.873000099999999;10.0710001; FFT Re: 13787;-66;442;52;798;13;587;13;46; FFT Img: 1729;145;-204;85;1551;26;1062;19;805; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2952W; Reactive=279var; Appearent=403VA; Line: Current=12.1440001; Voltage=230.08V; Phase=-43,841rad; Peaks: 12.454000500000001;12.3149996;12.2489996;12.2489996;12.243;12.1960001;12.1899996;12.21;12.21;12.236000099999998; FFT Re: 16843;-79;792;33;1287;52;924;39;336; FFT Img: 666;-72;-462;-46;1471;-52;825;-6;673; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=1736W; Reactive=279var; Appearent=403VA; Line: Current=7.37799978; Voltage=230.08V; Phase=-43,841rad; Peaks: 12.493;12.408;12.46;12.4139996;12.3479996;12.440999999999999;12.4139996;12.3479996;12.328000099999999;12.2819996; FFT Re: 9952;132;719;0;85;0;-72;6;-508; FFT Img: 1940;-125;-792;-151;1524;-33;1003;0;475; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1682W; Reactive=279var; Appearent=403VA; Line: Current=7.10099983; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.10099983;7.10099983;7.10099983;7.10099983;7.10099983;7.10099983;7.10099983;7.10099983;7.10099983;7.10099983; FFT Re: 9735;0;204;0;1042;-33;851;-6;316; FFT Img: 719;13;-904;0;1115;6;660;33;739; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1684W; Reactive=279var; Appearent=403VA; Line: Current=7.11399984; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.11399984;7.11399984;7.11399984;7.11399984;7.11399984;7.11399984;7.11399984;7.11399984;7.11399984;7.11399984; FFT Re: 9682;46;396;-33;679;-52;488;-33;-26; FFT Img: 1366;46;-838;0;1372;19;950;13;792; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1685W; Reactive=279var; Appearent=403VA; Line: Current=7.12099981; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.12099981;7.12099981;7.12099981;7.12099981;7.12099981;7.12099981;7.12099981;7.12099981;7.12099981;7.12099981; FFT Re: 9761;0;184;-13;1135;-19;1016;0;455; FFT Img: 567;6;-957;0;963;6;528;33;613; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1675W; Reactive=279var; Appearent=403VA; Line: Current=7.21299982; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.21299982;7.21299982;7.21299982;7.21299982;7.21299982;7.21299982;7.21299982;7.21299982;7.21299982;7.21299982; FFT Re: 9774;-39;435;26;488;66;184;46;-297; FFT Img: 1610;-92;-739;13;1399;-46;976;0;600; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=1679W; Reactive=279var; Appearent=403VA; Line: Current=7.186999799999999; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.33900023;7.27899981;7.32600021;7.28599977;7.32600021;7.37799978;7.36499977;7.392000200000001;7.54300022;7.40500021; FFT Re: 9715;39;554;0;184;26;46;46;-396; FFT Img: 1874;-6;-851;-72;1471;0;970;0;528; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=2; Alarms: CoilRevesed=OFF; Power: Active=2308W; Reactive=279var; Appearent=403VA; Line: Current=9.56999969; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.56299973;9.536999699999999;9.46399975;9.48999977;9.56299973;9.50399971;9.56999969;9.56999969;9.47700024;9.52999973; FFT Re: 13365;-46;26;46;1320;-6;877;26;481; FFT Img: -600;-99;-957;0;653;-79;125;-46;250; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=1; Alarms: CoilRevesed=OFF; Power: Active=2355W; Reactive=279var; Appearent=403VA; Line: Current=9.80700016; Voltage=230.08V; Phase=-43,841rad; Peaks: 9.76099968;9.68200016;9.72099972;9.80700016;9.73499966;9.72799969;9.81400013;9.76799965;9.85299969;9.88000011; FFT Re: 13695;52;-66;-19;1445;-13;963;-6;627; FFT Img: -283;66;-910;-13;514;72;-39;26;171; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1818W; Reactive=279var; Appearent=403VA; Line: Current=7.66200018; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.66200018;7.66200018;7.66200018;7.66200018;7.66200018;7.66200018;7.66200018;7.66200018;7.66200018;7.66200018; FFT Re: 10494;0;336;0;871;33;686;33;59; FFT Img: 1544;-46;-937;-6;1168;-39;693;0;673; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
Device: ID=1; Fw=16071801; Evt=5; Alarms: CoilRevesed=OFF; Power: Active=1802W; Reactive=279var; Appearent=403VA; Line: Current=7.61600018; Voltage=230.08V; Phase=-43,841rad; Peaks: 7.61600018;7.61600018;7.61600018;7.61600018;7.61600018;7.61600018;7.61600018;7.61600018;7.61600018;7.61600018; FFT Re: 10487;13;-165;-46;1313;-13;910;13;666; FFT Img: 0;6;-937;-33;277;6;-198;-6;52; UTC Time: 2016-10-4 16:47:50; hz: 49.87; WiFi Strength: -62; Dummy: 20
